
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T63595	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T63595	WP2446	Retinoblastoma (RB) in Cancer
T63595	WP1904	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
T63595	WP1784	Apoptotic execution  phase
T63595	WP1781	Advanced glycosylation endproduct receptor signaling
T63609	WP666	Hypothetical Network for Drug Addiction
T63609	WP536	Calcium Regulation in the Cardiac Cell
T63609	WP35	G Protein Signaling Pathways
T63609	WP289	Myometrial Relaxation and Contraction Pathways
T63609	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T63609	WP2688	DAG and IP3 signaling
T63609	WP2662	Regulation of Water Balance by Renal Aquaporins
T63609	WP1978	Opioid Signalling
T63609	WP1831	Integration of energy metabolism
T63609	WP1824	GPCR downstream signaling
T63803	WP306	Focal Adhesion
T63803	WP1919	Signaling by VEGF
T63816	WP474	Endochondral Ossification
T63816	WP2795	Cardiac Hypertrophic Response
T63816	WP2064	Neural Crest Differentiation
T63816	WP2005	miR-targeted genes in muscle cell - TarBase
T63816	WP2004	miR-targeted genes in lymphocytes - TarBase
T63816	WP2002	miR-targeted genes in epithelium - TarBase
T63816	WP1992	TarBasePathway
T63816	WP179	Cell Cycle
T63816	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T63934	WP75	Toll-like receptor signaling pathway
T63934	WP619	Type II interferon signaling (IFNG)
T63934	WP1835	Interferon alpha/beta signaling
T63934	WP1449	Regulation of toll-like receptor signaling pathway
T63966	WP306	Focal Adhesion
T63966	WP1919	Signaling by VEGF
T63966	WP1539	Angiogenesis
T63986	WP2679	MHC class II antigen presentation
T63986	WP1842	Kinesins
T64074	WP2659	Deadenylation-dependent mRNA decay
T64137	WP289	Myometrial Relaxation and Contraction Pathways
T64137	WP2355	Corticotropin-releasing hormone
T64137	WP1825	GPCR ligand binding
T64137	WP1824	GPCR downstream signaling
T64205	WP75	Toll-like receptor signaling pathway
T64205	WP619	Type II interferon signaling (IFNG)
T64205	WP585	Interferon type I signaling pathways
T64205	WP581	EPO Receptor Signaling
T64205	WP560	TGF Beta Signaling Pathway
T64205	WP49	IL-2 Signaling Pathway
T64205	WP474	Endochondral Ossification
T64205	WP437	EGF/EGFR Signaling Pathway
T64205	WP400	p38 MAPK Signaling Pathway
T64205	WP395	IL-4 Signaling Pathway
T64205	WP364	IL-6 signaling pathway
T64205	WP304	Kit receptor signaling pathway
T64205	WP2853	Endoderm Differentiation
T64205	WP2713	Signaling by SCF-KIT
T64205	WP2593	JAK/STAT
T64205	WP2526	PDGF Pathway
T64205	WP2380	BDNF signaling pathway
T64205	WP2377	Integrated Pancreatic Cancer Pathway
T64205	WP2374	Oncostatin M Signaling Pathway
T64205	WP236	Adipogenesis
T64205	WP2332	Interleukin-11 Signaling Pathway
T64205	WP2328	Allograft Rejection
T64205	WP2324	AGE/RAGE pathway
T64205	WP2263	Prostate Cancer
T64205	WP2203	TSLP Signaling Pathway
T64205	WP22	IL-9 Signaling Pathway
T64205	WP2113	Type III interferon signaling
T64205	WP205	IL-7 Signaling Pathway
T64205	WP2034	Leptin signaling pathway
T64205	WP2032	TSH signaling pathway
T64205	WP2018	RANKL/RANK Signaling Pathway
T64205	WP1984	Integrated Breast Cancer Pathway
T64205	WP1971	Integrated Cancer pathway
T64205	WP1916	Signaling by PDGF
T64205	WP1449	Regulation of toll-like receptor signaling pathway
T64205	WP127	IL-5 Signaling Pathway
T64553	WP69	TCR Signaling Pathway
T64553	WP585	Interferon type I signaling pathways
T64553	WP453	Inflammatory Response Pathway
T64553	WP2593	JAK/STAT
T64553	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T64553	WP1927	TCR signaling
T64567	WP2877	Vitamin D Receptor Pathway
T64567	WP2770	Reversible Hydration of Carbon Dioxide
T64567	WP2727	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
T64591	WP706	SIDS Susceptibility Pathways
T64591	WP2670	Iron uptake and transport
T64645	WP2743	Glycosaminoglycan metabolism
T64682	WP481	Insulin Signaling
T64682	WP2670	Iron uptake and transport
T64682	WP2035	FSH signaling pathway
T64765	WP727	Monoamine Transport
T64765	WP455	GPCRs, Class A Rhodopsin-like
T64765	WP1825	GPCR ligand binding
T64765	WP1824	GPCR downstream signaling
T64795	WP1866	NCAM signaling for neurite out-growth
T64795	WP1603	Nicotine Activity on Chromaffin Cells
T64830	WP455	GPCRs, Class A Rhodopsin-like
T64830	WP24	Peptide GPCRs
T64830	WP1825	GPCR ligand binding
T64830	WP1824	GPCR downstream signaling
T64977	WP615	Senescence and Autophagy in Cancer
T64977	WP481	Insulin Signaling
T64977	WP474	Endochondral Ossification
T64977	WP306	Focal Adhesion
T64977	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T64977	WP254	Apoptosis
T64977	WP2261	Signaling Pathways in Glioblastoma
T64977	WP2032	TSH signaling pathway
T64977	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T65019	WP615	Senescence and Autophagy in Cancer
T65019	WP2769	Activation of Matrix Metalloproteinases
T65019	WP2708	Degradation of collagen
T65019	WP2324	AGE/RAGE pathway
T65019	WP129	Matrix Metalloproteinases
T65116	WP2848	Differentiation Pathway
T65116	WP2005	miR-targeted genes in muscle cell - TarBase
T65116	WP2004	miR-targeted genes in lymphocytes - TarBase
T65116	WP2002	miR-targeted genes in epithelium - TarBase
T65116	WP1851	Metabolism of nucleotides
T65197	WP581	EPO Receptor Signaling
T65198	WP673	ErbB Signaling Pathway
T65198	WP2884	NRF2 pathway
T65198	WP2882	Nuclear Receptors Meta-Pathway
T65198	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T65198	WP2795	Cardiac Hypertrophic Response
T65198	WP2781	Signaling by ERBB4
T65198	WP2780	Signaling by ERBB2
T65198	WP2406	Cardiac Progenitor Differentiation
T65198	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T65200	WP98	Prostaglandin Synthesis and Regulation
T65200	WP2749	Metabolism of steroid hormones and vitamin D
T65200	WP237	Glucocorticoid & Mineralcorticoid Metabolism
T65236	WP455	GPCRs, Class A Rhodopsin-like
T65236	WP1825	GPCR ligand binding
T65236	WP1824	GPCR downstream signaling
T65501	WP2857	Mesodermal Commitment Pathway
T65501	WP2853	Endoderm Differentiation
T65501	WP2525	Trans-sulfuration and one carbon metabolism
T65501	WP241	One Carbon Metabolism
T65501	WP2004	miR-targeted genes in lymphocytes - TarBase
T65864	WP75	Toll-like receptor signaling pathway
T65864	WP727	Monoamine Transport
T65864	WP722	Serotonin HTR1 Group and FOS Pathway
T65864	WP69	TCR Signaling Pathway
T65864	WP615	Senescence and Autophagy in Cancer
T65864	WP585	Interferon type I signaling pathways
T65864	WP481	Insulin Signaling
T65864	WP437	EGF/EGFR Signaling Pathway
T65864	WP422	MAPK Cascade
T65864	WP408	Oxidative Stress
T65864	WP400	p38 MAPK Signaling Pathway
T65864	WP395	IL-4 Signaling Pathway
T65864	WP382	MAPK Signaling Pathway
T65864	WP366	TGF beta Signaling Pathway
T65864	WP304	Kit receptor signaling pathway
T65864	WP2795	Cardiac Hypertrophic Response
T65864	WP2792	MAP kinase activation in TLR cascade
T65864	WP2733	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements
T65864	WP2643	Nanoparticle-mediated activation of receptor signaling
T65864	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T65864	WP2593	JAK/STAT
T65864	WP2447	Amyotrophic lateral sclerosis (ALS)
T65864	WP244	Alpha 6 Beta 4 signaling pathway
T65864	WP2406	Cardiac Progenitor Differentiation
T65864	WP2380	BDNF signaling pathway
T65864	WP2377	Integrated Pancreatic Cancer Pathway
T65864	WP2374	Oncostatin M Signaling Pathway
T65864	WP2371	Parkinsons Disease Pathway
T65864	WP2355	Corticotropin-releasing hormone
T65864	WP2324	AGE/RAGE pathway
T65864	WP23	B Cell Receptor Signaling Pathway
T65864	WP2263	Prostate Cancer
T65864	WP2203	TSLP Signaling Pathway
T65864	WP2036	TWEAK Signaling Pathway
T65864	WP2035	FSH signaling pathway
T65864	WP2034	Leptin signaling pathway
T65864	WP2018	RANKL/RANK Signaling Pathway
T65864	WP2005	miR-targeted genes in muscle cell - TarBase
T65864	WP2004	miR-targeted genes in lymphocytes - TarBase
T65864	WP2003	miR-targeted genes in leukocytes - TarBase
T65864	WP2002	miR-targeted genes in epithelium - TarBase
T65864	WP195	IL-1 signaling pathway
T65864	WP1908	Signal amplification
T65864	WP1885	Platelet homeostasis
T65864	WP1873	NGF signalling via TRKA from the plasma membrane
T65864	WP1865	Myogenesis
T65864	WP1808	DSCAM interactions
T65864	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T65864	WP1539	Angiogenesis
T65864	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T65864	WP1449	Regulation of toll-like receptor signaling pathway
T65879	WP2526	PDGF Pathway
T66011	WP558	Complement and Coagulation Cascades
T66011	WP2806	Human Complement System
T66011	WP1798	Complement cascade
T66237	WP455	GPCRs, Class A Rhodopsin-like
T66237	WP2662	Regulation of Water Balance by Renal Aquaporins
T66237	WP24	Peptide GPCRs
T66237	WP1825	GPCR ligand binding
T66237	WP1824	GPCR downstream signaling
T66383	WP558	Complement and Coagulation Cascades
T66383	WP2806	Human Complement System
T66383	WP236	Adipogenesis
T66383	WP1798	Complement cascade
T66426	WP2849	Hematopoietic Stem Cell Differentiation
T66426	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T66505	WP47	Hedgehog Signaling Pathway
T66505	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T66505	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T66505	WP2377	Integrated Pancreatic Cancer Pathway
T66505	WP1825	GPCR ligand binding
T66505	WP117	GPCRs, Other
T66538	WP2669	Potassium Channels
T66538	WP1885	Platelet homeostasis
T66665	WP98	Prostaglandin Synthesis and Regulation
T66665	WP2650	Arachidonic acid metabolism
T66665	WP2586	Aryl Hydrocarbon Receptor
T66665	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T66665	WP2431	Spinal Cord Injury
T66665	WP2377	Integrated Pancreatic Cancer Pathway
T66665	WP167	Eicosanoid Synthesis
T66665	WP15	Selenium Micronutrient Network
T67063	WP2669	Potassium Channels
T67063	WP1885	Platelet homeostasis
T67079	WP69	TCR Signaling Pathway
T67079	WP22	IL-9 Signaling Pathway
T67103	WP322	Osteoblast Signaling
T67103	WP306	Focal Adhesion
T67103	WP2796	Class I MHC mediated antigen processing & presentation
T67103	WP2787	Syndecan interactions
T67103	WP2703	Extracellular matrix organization
T67103	WP2666	Elastic fibre formation
T67103	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T67103	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T67103	WP185	Integrin-mediated Cell Adhesion
T67103	WP1843	L1CAM interactions
T67103	WP1833	Integrin cell surface interactions
T67103	WP1794	Cell surface interactions at the vascular wall
T67103	WP1434	Osteopontin Signaling
T67162	WP666	Hypothetical Network for Drug Addiction
T67162	WP58	Monoamine GPCRs
T67162	WP455	GPCRs, Class A Rhodopsin-like
T67162	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T67162	WP1825	GPCR ligand binding
T67162	WP1824	GPCR downstream signaling
T67162	WP1602	Nicotine Activity on Dopaminergic Neurons
T67207	WP2806	Human Complement System
T67207	WP2718	Signaling by NOTCH2
T67231	WP2686	Regulation of Cholesterol Biosynthesis by SREBP (SREBF)
T67231	WP1982	SREBP signalling
T67231	WP1939	Unfolded Protein Response
T67258	WP558	Complement and Coagulation Cascades
T67272	WP2729	Metabolism of Angiotensinogen to Angiotensins
T67272	WP2406	Cardiac Progenitor Differentiation
T67272	WP2006	miR-targeted genes in squamous cell - TarBase
T67272	WP2005	miR-targeted genes in muscle cell - TarBase
T67272	WP2004	miR-targeted genes in lymphocytes - TarBase
T67272	WP2003	miR-targeted genes in leukocytes - TarBase
T67272	WP100	Glutathione metabolism
T67363	WP306	Focal Adhesion
T67363	WP2703	Extracellular matrix organization
T67363	WP2666	Elastic fibre formation
T67363	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T67363	WP185	Integrin-mediated Cell Adhesion
T67363	WP1843	L1CAM interactions
T67363	WP1833	Integrin cell surface interactions
T67363	WP1794	Cell surface interactions at the vascular wall
T67416	WP2371	Parkinsons Disease Pathway
T67416	WP1938	tRNA Aminoacylation
T67619	WP75	Toll-like receptor signaling pathway
T67619	WP710	DNA Damage Response (only ATM dependent)
T67619	WP69	TCR Signaling Pathway
T67619	WP61	Notch Signaling Pathway
T67619	WP581	EPO Receptor Signaling
T67619	WP49	IL-2 Signaling Pathway
T67619	WP481	Insulin Signaling
T67619	WP474	Endochondral Ossification
T67619	WP437	EGF/EGFR Signaling Pathway
T67619	WP395	IL-4 Signaling Pathway
T67619	WP366	TGF beta Signaling Pathway
T67619	WP364	IL-6 signaling pathway
T67619	WP363	Wnt Signaling Pathway Netpath
T67619	WP3286	Copper homeostasis
T67619	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T67619	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T67619	WP286	IL-3 Signaling Pathway
T67619	WP2795	Cardiac Hypertrophic Response
T67619	WP2777	Translocation of GLUT4 to the Plasma Membrane
T67619	WP2733	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements
T67619	WP2653	PIP3 activates AKT signaling
T67619	WP26	Signal Transduction of S1P Receptor
T67619	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T67619	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T67619	WP254	Apoptosis
T67619	WP244	Alpha 6 Beta 4 signaling pathway
T67619	WP2380	BDNF signaling pathway
T67619	WP2377	Integrated Pancreatic Cancer Pathway
T67619	WP2374	Oncostatin M Signaling Pathway
T67619	WP2355	Corticotropin-releasing hormone
T67619	WP2332	Interleukin-11 Signaling Pathway
T67619	WP2324	AGE/RAGE pathway
T67619	WP231	TNF alpha Signaling Pathway
T67619	WP23	B Cell Receptor Signaling Pathway
T67619	WP2263	Prostate Cancer
T67619	WP2261	Signaling Pathways in Glioblastoma
T67619	WP2203	TSLP Signaling Pathway
T67619	WP2112	IL17 signaling pathway
T67619	WP205	IL-7 Signaling Pathway
T67619	WP2038	Regulation of Microtubule Cytoskeleton
T67619	WP2036	TWEAK Signaling Pathway
T67619	WP2035	FSH signaling pathway
T67619	WP2034	Leptin signaling pathway
T67619	WP2032	TSH signaling pathway
T67619	WP2018	RANKL/RANK Signaling Pathway
T67619	WP1984	Integrated Breast Cancer Pathway
T67619	WP1982	SREBP signalling
T67619	WP1971	Integrated Cancer pathway
T67619	WP195	IL-1 signaling pathway
T67619	WP1850	Metabolism of nitric oxide
T67619	WP185	Integrin-mediated Cell Adhesion
T67619	WP1559	TFs Regulate miRNAs related to cardiac hypertrophy
T67619	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T67619	WP1539	Angiogenesis
T67619	WP1471	TOR Signaling
T67619	WP1449	Regulation of toll-like receptor signaling pathway
T67619	WP1403	AMPK Signaling
T67619	WP138	Androgen receptor signaling pathway
T67619	WP127	IL-5 Signaling Pathway
T67658	WP534	Glycolysis and Gluconeogenesis
T67658	WP481	Insulin Signaling
T67658	WP2884	NRF2 pathway
T67658	WP2877	Vitamin D Receptor Pathway
T67658	WP2777	Translocation of GLUT4 to the Plasma Membrane
T67658	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T67658	WP236	Adipogenesis
T67658	WP1946	Cori Cycle
T67658	WP1828	Hexose transport
T67658	WP1584	Type II diabetes mellitus
T67658	WP1403	AMPK Signaling
T67684	WP58	Monoamine GPCRs
T67684	WP536	Calcium Regulation in the Cardiac Cell
T67684	WP51	Regulation of Actin Cytoskeleton
T67684	WP455	GPCRs, Class A Rhodopsin-like
T67684	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T67684	WP1831	Integration of energy metabolism
T67684	WP1825	GPCR ligand binding
T67684	WP1824	GPCR downstream signaling
T67684	WP117	GPCRs, Other
T67710	WP474	Endochondral Ossification
T67710	WP334	GPCRs, Class B Secretin-like
T67710	WP322	Osteoblast Signaling
T67710	WP1825	GPCR ligand binding
T67710	WP1824	GPCR downstream signaling
T67754	WP1848	Metabolism of carbohydrates
T67754	WP1831	Integration of energy metabolism
T67754	WP134	Pentose Phosphate Pathway
T67801	WP2700	Latent infection of Homo sapiens with Mycobacterium tuberculosis
T67818	WP80	Nucleotide GPCRs
T67818	WP455	GPCRs, Class A Rhodopsin-like
T67818	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T67818	WP1908	Signal amplification
T67818	WP1825	GPCR ligand binding
T67818	WP1824	GPCR downstream signaling
T67849	WP75	Toll-like receptor signaling pathway
T67849	WP710	DNA Damage Response (only ATM dependent)
T67849	WP585	Interferon type I signaling pathways
T67849	WP524	G13 Signaling Pathway
T67849	WP51	Regulation of Actin Cytoskeleton
T67849	WP481	Insulin Signaling
T67849	WP395	IL-4 Signaling Pathway
T67849	WP306	Focal Adhesion
T67849	WP286	IL-3 Signaling Pathway
T67849	WP2747	PI Metabolism
T67849	WP2746	Signaling by the B Cell Receptor (BCR)
T67849	WP2732	Interleukin-2 signaling
T67849	WP2653	PIP3 activates AKT signaling
T67849	WP2643	Nanoparticle-mediated activation of receptor signaling
T67849	WP2261	Signaling Pathways in Glioblastoma
T67849	WP1840	Interleukin-3, 5 and GM-CSF signaling
T67849	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T67849	WP1449	Regulation of toll-like receptor signaling pathway
T67849	WP1403	AMPK Signaling
T67894	WP75	Toll-like receptor signaling pathway
T67894	WP2794	Cytosolic sensors of pathogen-associated DNA 
T67894	WP2775	Toll-Like Receptors Cascades
T67894	WP2752	MyD88-independent cascade 
T67894	WP2709	Trafficking and processing of endosomal TLR
T67894	WP1449	Regulation of toll-like receptor signaling pathway
T68026	WP2018	RANKL/RANK Signaling Pathway
T68026	WP2006	miR-targeted genes in squamous cell - TarBase
T68026	WP2004	miR-targeted genes in lymphocytes - TarBase
T68026	WP1833	Integrin cell surface interactions
T68026	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T68163	WP304	Kit receptor signaling pathway
T68163	WP286	IL-3 Signaling Pathway
T68163	WP2759	Fc epsilon receptor (FCERI) signaling
T68163	WP2746	Signaling by the B Cell Receptor (BCR)
T68163	WP2713	Signaling by SCF-KIT
T68163	WP2657	Growth hormone receptor signaling
T68163	WP23	B Cell Receptor Signaling Pathway
T68163	WP2203	TSLP Signaling Pathway
T68163	WP2018	RANKL/RANK Signaling Pathway
T68163	WP1883	Platelet Adhesion to exposed collagen
T68163	WP1826	GPVI-mediated activation cascade
T68163	WP1799	Costimulation by the CD28 family
T68163	WP1794	Cell surface interactions at the vascular wall
T68163	WP127	IL-5 Signaling Pathway
T68227	WP75	Toll-like receptor signaling pathway
T68227	WP710	DNA Damage Response (only ATM dependent)
T68227	WP706	SIDS Susceptibility Pathways
T68227	WP69	TCR Signaling Pathway
T68227	WP673	ErbB Signaling Pathway
T68227	WP615	Senescence and Autophagy in Cancer
T68227	WP560	TGF Beta Signaling Pathway
T68227	WP49	IL-2 Signaling Pathway
T68227	WP481	Insulin Signaling
T68227	WP437	EGF/EGFR Signaling Pathway
T68227	WP428	Wnt Signaling Pathway
T68227	WP422	MAPK Cascade
T68227	WP399	Wnt Signaling Pathway and Pluripotency
T68227	WP382	MAPK Signaling Pathway
T68227	WP366	TGF beta Signaling Pathway
T68227	WP3286	Copper homeostasis
