
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T62705	hsa04672	Intestinal immune network for IgA production
T62705	hsa05340	Primary immunodeficiency
T62739	hsa04010	MAPK signaling pathway
T62739	hsa05206	MicroRNAs in cancer
T62763	hsa04010	MAPK signaling pathway
T62763	hsa04014	Ras signaling pathway
T62763	hsa04015	Rap1 signaling pathway
T62763	hsa04151	PI3K-Akt signaling pathway
T62763	hsa04810	Regulation of actin cytoskeleton
T62763	hsa05200	Pathways in cancer
T62763	hsa05218	Melanoma
T62820	hsa04080	Neuroactive ligand-receptor interaction
T62820	hsa04724	Glutamatergic synapse
T62820	hsa05030	Cocaine addiction
T62841	hsa04080	Neuroactive ligand-receptor interaction
T62841	hsa04750	Inflammatory mediator regulation of TRP channels
T62841	hsa05143	African trypanosomiasis
T62912	hsa04916	Melanogenesis
T62912	hsa04920	Adipocytokine signaling pathway
T62974	hsa04080	Neuroactive ligand-receptor interaction
T63083	hsa03440	Homologous recombination
T63083	hsa03460	Fanconi anemia pathway
T63083	hsa05200	Pathways in cancer
T63083	hsa05212	Pancreatic cancer
T63414	hsa04020	Calcium signaling pathway
T63414	hsa04080	Neuroactive ligand-receptor interaction
T63484	hsa00030	Pentose phosphate pathway
T63484	hsa00480	Glutathione metabolism
T63484	hsa01100	Metabolic pathways
T63484	hsa01130	Biosynthesis of antibiotics
T63484	hsa01200	Carbon metabolism
T63484	hsa05230	Central carbon metabolism in cancer
T63505	hsa04012	ErbB signaling pathway
T63505	hsa04014	Ras signaling pathway
T63505	hsa04110	Cell cycle
T63505	hsa04360	Axon guidance
T63505	hsa04722	Neurotrophin signaling pathway
T63505	hsa05130	Pathogenic Escherichia coli infection
T63505	hsa05131	Shigellosis
T63505	hsa05200	Pathways in cancer
T63505	hsa05206	MicroRNAs in cancer
T63505	hsa05220	Chronic myeloid leukemia
T63505	hsa05416	Viral myocarditis
T63512	hsa00565	Ether lipid metabolism
T63595	hsa03410	Base excision repair
T63609	hsa00230	Purine metabolism
T63609	hsa04015	Rap1 signaling pathway
T63609	hsa04020	Calcium signaling pathway
T63609	hsa04022	cGMP-PKG signaling pathway
T63609	hsa04024	cAMP signaling pathway
T63609	hsa04062	Chemokine signaling pathway
T63609	hsa04114	Oocyte meiosis
T63609	hsa04261	Adrenergic signaling in cardiomyocytes
T63609	hsa04270	Vascular smooth muscle contraction
T63609	hsa04540	Gap junction
T63609	hsa04611	Platelet activation
T63609	hsa04713	Circadian entrainment
T63609	hsa04720	Long-term potentiation
T63609	hsa04723	Retrograde endocannabinoid signaling
T63609	hsa04724	Glutamatergic synapse
T63609	hsa04725	Cholinergic synapse
T63609	hsa04727	GABAergic synapse
T63609	hsa04750	Inflammatory mediator regulation of TRP channels
T63609	hsa04911	Insulin secretion
T63609	hsa04912	GnRH signaling pathway
T63609	hsa04913	Ovarian steroidogenesis
T63609	hsa04914	Progesterone-mediated oocyte maturation
T63609	hsa04915	Estrogen signaling pathway
T63609	hsa04916	Melanogenesis
T63609	hsa04918	Thyroid hormone synthesis
T63609	hsa04921	Oxytocin signaling pathway
T63609	hsa04923	Regulation of lipolysis in adipocytes
T63609	hsa04970	Salivary secretion
T63609	hsa04971	Gastric acid secretion
T63609	hsa04972	Pancreatic secretion
T63609	hsa04976	Bile secretion
T63609	hsa05032	Morphine addiction
T63609	hsa05142	Chagas disease (American trypanosomiasis)
T63609	hsa05146	Amoebiasis
T63609	hsa05166	HTLV-I infection
T63609	hsa05200	Pathways in cancer
T63609	hsa05414	Dilated cardiomyopathy
T63803	hsa04014	Ras signaling pathway
T63803	hsa04015	Rap1 signaling pathway
T63803	hsa04060	Cytokine-cytokine receptor interaction
T63803	hsa04151	PI3K-Akt signaling pathway
T63803	hsa04510	Focal adhesion
T63803	hsa05200	Pathways in cancer
T63816	hsa05034	Alcoholism
T63816	hsa05169	Epstein-Barr virus infection
T63816	hsa05203	Viral carcinogenesis
T63816	hsa05206	MicroRNAs in cancer
T63934	hsa04060	Cytokine-cytokine receptor interaction
T63934	hsa04140	Regulation of autophagy
T63934	hsa04151	PI3K-Akt signaling pathway
T63934	hsa04620	Toll-like receptor signaling pathway
T63934	hsa04622	RIG-I-like receptor signaling pathway
T63934	hsa04623	Cytosolic DNA-sensing pathway
T63934	hsa04630	Jak-STAT signaling pathway
T63934	hsa04650	Natural killer cell mediated cytotoxicity
T63934	hsa05152	Tuberculosis
T63934	hsa05160	Hepatitis C
T63934	hsa05161	Hepatitis B
T63934	hsa05162	Measles
T63934	hsa05164	Influenza A
T63934	hsa05168	Herpes simplex infection
T63934	hsa05320	Autoimmune thyroid disease
T63966	hsa04014	Ras signaling pathway
T63966	hsa04015	Rap1 signaling pathway
T63966	hsa04060	Cytokine-cytokine receptor interaction
T63966	hsa04066	HIF-1 signaling pathway
T63966	hsa04144	Endocytosis
T63966	hsa04151	PI3K-Akt signaling pathway
T63966	hsa04510	Focal adhesion
T63966	hsa05202	Transcriptional misregulation in cancer
T63966	hsa05323	Rheumatoid arthritis
T64074	hsa03018	RNA degradation
T64137	hsa04730	Long-term depression
T64137	hsa05034	Alcoholism
T64205	hsa04062	Chemokine signaling pathway
T64205	hsa04380	Osteoclast differentiation
T64205	hsa04620	Toll-like receptor signaling pathway
T64205	hsa04630	Jak-STAT signaling pathway
T64205	hsa04917	Prolactin signaling pathway
T64205	hsa04919	Thyroid hormone signaling pathway
T64205	hsa05140	Leishmaniasis
T64205	hsa05145	Toxoplasmosis
T64205	hsa05152	Tuberculosis
T64205	hsa05160	Hepatitis C
T64205	hsa05161	Hepatitis B
T64205	hsa05162	Measles
T64205	hsa05164	Influenza A
T64205	hsa05168	Herpes simplex infection
T64205	hsa05200	Pathways in cancer
T64205	hsa05212	Pancreatic cancer
T64205	hsa05321	Inflammatory bowel disease (IBD)
T64213	hsa04750	Inflammatory mediator regulation of TRP channels
T64553	hsa04014	Ras signaling pathway
T64553	hsa04064	NF-kappa B signaling pathway
T64553	hsa04650	Natural killer cell mediated cytotoxicity
T64553	hsa04660	T cell receptor signaling pathway
T64553	hsa05340	Primary immunodeficiency
T64567	hsa00910	Nitrogen metabolism
T64591	hsa04726	Serotonergic synapse
T64645	hsa00531	Glycosaminoglycan degradation
T64645	hsa01100	Metabolic pathways
T64645	hsa04142	Lysosome
T64682	hsa04068	FoxO signaling pathway
T64682	hsa04151	PI3K-Akt signaling pathway
T64682	hsa04960	Aldosterone-regulated sodium reabsorption
T64765	hsa04080	Neuroactive ligand-receptor interaction
T64774	hsa04020	Calcium signaling pathway
T64774	hsa04022	cGMP-PKG signaling pathway
T64774	hsa05012	Parkinson's disease
T64774	hsa05016	Huntington's disease
T64774	hsa05161	Hepatitis B
T64774	hsa05166	HTLV-I infection
T64774	hsa05203	Viral carcinogenesis
T64795	hsa04010	MAPK signaling pathway
T64795	hsa04020	Calcium signaling pathway
T64795	hsa04713	Circadian entrainment
T64795	hsa04930	Type II diabetes mellitus
T64830	hsa04024	cAMP signaling pathway
T64830	hsa04080	Neuroactive ligand-receptor interaction
T64977	hsa04014	Ras signaling pathway
T64977	hsa04015	Rap1 signaling pathway
T64977	hsa04066	HIF-1 signaling pathway
T64977	hsa04068	FoxO signaling pathway
T64977	hsa04114	Oocyte meiosis
T64977	hsa04144	Endocytosis
T64977	hsa04151	PI3K-Akt signaling pathway
T64977	hsa04152	AMPK signaling pathway
T64977	hsa04510	Focal adhesion
T64977	hsa04520	Adherens junction
T64977	hsa04550	Signaling pathways regulating pluripotency of stem cells
T64977	hsa04730	Long-term depression
T64977	hsa04913	Ovarian steroidogenesis
T64977	hsa04914	Progesterone-mediated oocyte maturation
T64977	hsa05200	Pathways in cancer
T64977	hsa05202	Transcriptional misregulation in cancer
T64977	hsa05205	Proteoglycans in cancer
T64977	hsa05214	Glioma
T64977	hsa05215	Prostate cancer
T64977	hsa05218	Melanoma
T65019	hsa04668	TNF signaling pathway
T65019	hsa04912	GnRH signaling pathway
T65116	hsa00230	Purine metabolism
T65116	hsa00240	Pyrimidine metabolism
T65116	hsa00760	Nicotinate and nicotinamide metabolism
T65116	hsa01100	Metabolic pathways
T65197	hsa04060	Cytokine-cytokine receptor interaction
T65197	hsa04151	PI3K-Akt signaling pathway
T65197	hsa04630	Jak-STAT signaling pathway
T65197	hsa04640	Hematopoietic cell lineage
T65198	hsa04012	ErbB signaling pathway
T65200	hsa00140	Steroid hormone biosynthesis
T65200	hsa00980	Metabolism of xenobiotics by cytochrome P450
T65200	hsa01100	Metabolic pathways
T65200	hsa05204	Chemical carcinogenesis
T65501	hsa00270	Cysteine and methionine metabolism
T65501	hsa01100	Metabolic pathways
T65501	hsa05206	MicroRNAs in cancer
T65864	hsa04010	MAPK signaling pathway
T65864	hsa04015	Rap1 signaling pathway
T65864	hsa04068	FoxO signaling pathway
T65864	hsa04071	Sphingolipid signaling pathway
T65864	hsa04261	Adrenergic signaling in cardiomyocytes
T65864	hsa04370	VEGF signaling pathway
T65864	hsa04380	Osteoclast differentiation
T65864	hsa04550	Signaling pathways regulating pluripotency of stem cells
T65864	hsa04611	Platelet activation
T65864	hsa04620	Toll-like receptor signaling pathway
T65864	hsa04621	NOD-like receptor signaling pathway
T65864	hsa04622	RIG-I-like receptor signaling pathway
T65864	hsa04660	T cell receptor signaling pathway
T65864	hsa04664	Fc epsilon RI signaling pathway
T65864	hsa04668	TNF signaling pathway
T65864	hsa04670	Leukocyte transendothelial migration
T65864	hsa04722	Neurotrophin signaling pathway
T65864	hsa04723	Retrograde endocannabinoid signaling
T65864	hsa04728	Dopaminergic synapse
T65864	hsa04750	Inflammatory mediator regulation of TRP channels
T65864	hsa04912	GnRH signaling pathway
T65864	hsa04914	Progesterone-mediated oocyte maturation
T65864	hsa04917	Prolactin signaling pathway
T65864	hsa05014	Amyotrophic lateral sclerosis (ALS)
T65864	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T65864	hsa05131	Shigellosis
T65864	hsa05132	Salmonella infection
T65864	hsa05133	Pertussis
T65864	hsa05140	Leishmaniasis
T65864	hsa05142	Chagas disease (American trypanosomiasis)
T65864	hsa05145	Toxoplasmosis
T65864	hsa05152	Tuberculosis
T65864	hsa05160	Hepatitis C
T65864	hsa05164	Influenza A
T65864	hsa05169	Epstein-Barr virus infection
T65864	hsa05205	Proteoglycans in cancer
T65883	hsa04514	Cell adhesion molecules (CAMs)
T65883	hsa04530	Tight junction
T65883	hsa04670	Leukocyte transendothelial migration
T65883	hsa05160	Hepatitis C
T66011	hsa04610	Complement and coagulation cascades
T66011	hsa05150	Staphylococcus aureus infection
T66237	hsa04080	Neuroactive ligand-receptor interaction
T66237	hsa04962	Vasopressin-regulated water reabsorption
T66350	hsa05162	Measles
T66383	hsa04610	Complement and coagulation cascades
T66383	hsa05150	Staphylococcus aureus infection
T66505	hsa04340	Hedgehog signaling pathway
T66505	hsa05200	Pathways in cancer
T66505	hsa05205	Proteoglycans in cancer
T66505	hsa05217	Basal cell carcinoma
T66538	hsa04022	cGMP-PKG signaling pathway
T66538	hsa04270	Vascular smooth muscle contraction
T66538	hsa04911	Insulin secretion
T66538	hsa04970	Salivary secretion
T66538	hsa04972	Pancreatic secretion
T66665	hsa00590	Arachidonic acid metabolism
T66665	hsa01100	Metabolic pathways
T66665	hsa04064	NF-kappa B signaling pathway
T66665	hsa04370	VEGF signaling pathway
T66665	hsa04668	TNF signaling pathway
T66665	hsa04723	Retrograde endocannabinoid signaling
T66665	hsa04726	Serotonergic synapse
T66665	hsa04913	Ovarian steroidogenesis
T66665	hsa04921	Oxytocin signaling pathway
T66665	hsa04923	Regulation of lipolysis in adipocytes
T66665	hsa05140	Leishmaniasis
T66665	hsa05200	Pathways in cancer
T66665	hsa05204	Chemical carcinogenesis
T66665	hsa05206	MicroRNAs in cancer
T66665	hsa05222	Small cell lung cancer
T66925	hsa04610	Complement and coagulation cascades
T67063	hsa04022	cGMP-PKG signaling pathway
T67063	hsa04270	Vascular smooth muscle contraction
T67063	hsa04911	Insulin secretion
T67063	hsa04970	Salivary secretion
T67063	hsa04972	Pancreatic secretion
T67079	hsa04060	Cytokine-cytokine receptor interaction
T67079	hsa04630	Jak-STAT signaling pathway
T67079	hsa05310	Asthma
T67102	hsa04071	Sphingolipid signaling pathway
T67102	hsa04142	Lysosome
T67102	hsa05152	Tuberculosis
T67103	hsa04145	Phagosome
T67103	hsa04151	PI3K-Akt signaling pathway
T67103	hsa04510	Focal adhesion
T67103	hsa04512	ECM-receptor interaction
T67103	hsa04514	Cell adhesion molecules (CAMs)
T67103	hsa04810	Regulation of actin cytoskeleton
T67103	hsa04919	Thyroid hormone signaling pathway
T67103	hsa05200	Pathways in cancer
T67103	hsa05205	Proteoglycans in cancer
T67103	hsa05222	Small cell lung cancer
T67103	hsa05410	Hypertrophic cardiomyopathy (HCM)
T67103	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T67103	hsa05414	Dilated cardiomyopathy
T67162	hsa04015	Rap1 signaling pathway
T67162	hsa04024	cAMP signaling pathway
T67162	hsa04080	Neuroactive ligand-receptor interaction
T67162	hsa04540	Gap junction
T67162	hsa04728	Dopaminergic synapse
T67162	hsa05012	Parkinson's disease
T67162	hsa05030	Cocaine addiction
T67162	hsa05034	Alcoholism
T67207	hsa04640	Hematopoietic cell lineage
T67207	hsa05169	Epstein-Barr virus infection
T67231	hsa04141	Protein processing in endoplasmic reticulum
T67258	hsa04610	Complement and coagulation cascades
T67272	hsa00480	Glutathione metabolism
T67272	hsa01100	Metabolic pathways
T67272	hsa04614	Renin-angiotensin system
T67272	hsa04640	Hematopoietic cell lineage
T67363	hsa04145	Phagosome
T67363	hsa04151	PI3K-Akt signaling pathway
T67363	hsa04510	Focal adhesion
T67363	hsa04512	ECM-receptor interaction
T67363	hsa04640	Hematopoietic cell lineage
T67363	hsa04810	Regulation of actin cytoskeleton
T67363	hsa05100	Bacterial invasion of epithelial cells
T67363	hsa05131	Shigellosis
T67363	hsa05133	Pertussis
T67363	hsa05205	Proteoglycans in cancer
T67363	hsa05206	MicroRNAs in cancer
T67363	hsa05410	Hypertrophic cardiomyopathy (HCM)
T67363	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T67363	hsa05414	Dilated cardiomyopathy
T67416	hsa00860	Porphyrin and chlorophyll metabolism
T67416	hsa00970	Aminoacyl-tRNA biosynthesis
T67416	hsa01100	Metabolic pathways
T67619	hsa04010	MAPK signaling pathway
T67619	hsa04012	ErbB signaling pathway
T67619	hsa04014	Ras signaling pathway
T67619	hsa04015	Rap1 signaling pathway
T67619	hsa04022	cGMP-PKG signaling pathway
T67619	hsa04024	cAMP signaling pathway
T67619	hsa04062	Chemokine signaling pathway
T67619	hsa04066	HIF-1 signaling pathway
T67619	hsa04068	FoxO signaling pathway
T67619	hsa04071	Sphingolipid signaling pathway
T67619	hsa04150	mTOR signaling pathway
T67619	hsa04151	PI3K-Akt signaling pathway
T67619	hsa04152	AMPK signaling pathway
T67619	hsa04210	Apoptosis
T67619	hsa04261	Adrenergic signaling in cardiomyocytes
T67619	hsa04370	VEGF signaling pathway
T67619	hsa04380	Osteoclast differentiation
T67619	hsa04510	Focal adhesion
T67619	hsa04530	Tight junction
T67619	hsa04550	Signaling pathways regulating pluripotency of stem cells
T67619	hsa04611	Platelet activation
T67619	hsa04620	Toll-like receptor signaling pathway
T67619	hsa04630	Jak-STAT signaling pathway
T67619	hsa04660	T cell receptor signaling pathway
T67619	hsa04662	B cell receptor signaling pathway
T67619	hsa04664	Fc epsilon RI signaling pathway
T67619	hsa04666	Fc gamma R-mediated phagocytosis
T67619	hsa04668	TNF signaling pathway
T67619	hsa04722	Neurotrophin signaling pathway
T67619	hsa04725	Cholinergic synapse
T67619	hsa04728	Dopaminergic synapse
T67619	hsa04910	Insulin signaling pathway
T67619	hsa04914	Progesterone-mediated oocyte maturation
T67619	hsa04915	Estrogen signaling pathway
T67619	hsa04917	Prolactin signaling pathway
T67619	hsa04919	Thyroid hormone signaling pathway
T67619	hsa04920	Adipocytokine signaling pathway
T67619	hsa04922	Glucagon signaling pathway
T67619	hsa04923	Regulation of lipolysis in adipocytes
T67619	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T67619	hsa04973	Carbohydrate digestion and absorption
T67619	hsa05142	Chagas disease (American trypanosomiasis)
T67619	hsa05145	Toxoplasmosis
T67619	hsa05152	Tuberculosis
T67619	hsa05160	Hepatitis C
T67619	hsa05161	Hepatitis B
T67619	hsa05162	Measles
T67619	hsa05164	Influenza A
T67619	hsa05166	HTLV-I infection
T67619	hsa05169	Epstein-Barr virus infection
T67619	hsa05200	Pathways in cancer
T67619	hsa05205	Proteoglycans in cancer
T67619	hsa05210	Colorectal cancer
T67619	hsa05211	Renal cell carcinoma
T67619	hsa05212	Pancreatic cancer
T67619	hsa05213	Endometrial cancer
T67619	hsa05214	Glioma
T67619	hsa05215	Prostate cancer
T67619	hsa05218	Melanoma
T67619	hsa05220	Chronic myeloid leukemia
T67619	hsa05221	Acute myeloid leukemia
T67619	hsa05222	Small cell lung cancer
T67619	hsa05223	Non-small cell lung cancer
T67619	hsa05230	Central carbon metabolism in cancer
T67619	hsa05231	Choline metabolism in cancer
T67658	hsa04068	FoxO signaling pathway
T67658	hsa04152	AMPK signaling pathway
T67658	hsa04910	Insulin signaling pathway
T67658	hsa04920	Adipocytokine signaling pathway
T67658	hsa04930	Type II diabetes mellitus
T67684	hsa04020	Calcium signaling pathway
T67684	hsa04080	Neuroactive ligand-receptor interaction
T67684	hsa04725	Cholinergic synapse
T67684	hsa04810	Regulation of actin cytoskeleton
T67684	hsa04911	Insulin secretion
T67684	hsa04970	Salivary secretion
T67684	hsa04971	Gastric acid secretion
T67684	hsa04972	Pancreatic secretion
T67710	hsa04080	Neuroactive ligand-receptor interaction
T67710	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T67747	hsa04010	MAPK signaling pathway
T67747	hsa04014	Ras signaling pathway
T67747	hsa04024	cAMP signaling pathway
T67747	hsa04062	Chemokine signaling pathway
T67747	hsa04064	NF-kappa B signaling pathway
T67747	hsa04066	HIF-1 signaling pathway
T67747	hsa04071	Sphingolipid signaling pathway
T67747	hsa04151	PI3K-Akt signaling pathway
T67747	hsa04210	Apoptosis
T67747	hsa04380	Osteoclast differentiation
T67747	hsa04620	Toll-like receptor signaling pathway
T67747	hsa04621	NOD-like receptor signaling pathway
T67747	hsa04622	RIG-I-like receptor signaling pathway
T67747	hsa04623	Cytosolic DNA-sensing pathway
T67747	hsa04660	T cell receptor signaling pathway
T67747	hsa04662	B cell receptor signaling pathway
T67747	hsa04668	TNF signaling pathway
T67747	hsa04722	Neurotrophin signaling pathway
T67747	hsa04917	Prolactin signaling pathway
T67747	hsa04920	Adipocytokine signaling pathway
T67747	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T67747	hsa05030	Cocaine addiction
T67747	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T67747	hsa05131	Shigellosis
T67747	hsa05132	Salmonella infection
T67747	hsa05133	Pertussis
